class(r1,Y)	+class(r1,department)	-class(r1,course)	-class(r1,faculty)	-class(r1,person)	-class(r1,researchproject)	-class(r1,staff)	-class(r1,student)
class(r718,Y)	+class(r718,person)	+class(r718,student)	-class(r718,course)	-class(r718,department)	-class(r718,faculty)	-class(r718,researchproject)	-class(r718,staff)
class(r719,Y)	+class(r719,person)	+class(r719,student)	-class(r719,course)	-class(r719,department)	-class(r719,faculty)	-class(r719,researchproject)	-class(r719,staff)
class(r720,Y)	+class(r720,person)	+class(r720,student)	-class(r720,course)	-class(r720,department)	-class(r720,faculty)	-class(r720,researchproject)	-class(r720,staff)
class(r721,Y)	+class(r721,person)	+class(r721,student)	-class(r721,course)	-class(r721,department)	-class(r721,faculty)	-class(r721,researchproject)	-class(r721,staff)
class(r722,Y)	+class(r722,person)	+class(r722,student)	-class(r722,course)	-class(r722,department)	-class(r722,faculty)	-class(r722,researchproject)	-class(r722,staff)
class(r723,Y)	+class(r723,person)	+class(r723,student)	-class(r723,course)	-class(r723,department)	-class(r723,faculty)	-class(r723,researchproject)	-class(r723,staff)
class(r724,Y)	+class(r724,person)	+class(r724,student)	-class(r724,course)	-class(r724,department)	-class(r724,faculty)	-class(r724,researchproject)	-class(r724,staff)
class(r725,Y)	+class(r725,person)	+class(r725,student)	-class(r725,course)	-class(r725,department)	-class(r725,faculty)	-class(r725,researchproject)	-class(r725,staff)
class(r726,Y)	+class(r726,department)	+class(r726,person)	+class(r726,student)	-class(r726,course)	-class(r726,faculty)	-class(r726,researchproject)	-class(r726,staff)
class(r727,Y)	+class(r727,person)	+class(r727,student)	-class(r727,course)	-class(r727,department)	-class(r727,faculty)	-class(r727,researchproject)	-class(r727,staff)
class(r728,Y)	+class(r728,person)	+class(r728,student)	-class(r728,course)	-class(r728,department)	-class(r728,faculty)	-class(r728,researchproject)	-class(r728,staff)
class(r729,Y)	+class(r729,faculty)	+class(r729,person)	-class(r729,course)	-class(r729,department)	-class(r729,researchproject)	-class(r729,staff)	-class(r729,student)
class(r730,Y)	+class(r730,person)	+class(r730,student)	-class(r730,course)	-class(r730,department)	-class(r730,faculty)	-class(r730,researchproject)	-class(r730,staff)
class(r731,Y)	+class(r731,person)	+class(r731,student)	-class(r731,course)	-class(r731,department)	-class(r731,faculty)	-class(r731,researchproject)	-class(r731,staff)
class(r732,Y)	+class(r732,person)	+class(r732,student)	-class(r732,course)	-class(r732,department)	-class(r732,faculty)	-class(r732,researchproject)	-class(r732,staff)
class(r733,Y)	+class(r733,person)	+class(r733,student)	-class(r733,course)	-class(r733,department)	-class(r733,faculty)	-class(r733,researchproject)	-class(r733,staff)
class(r734,Y)	+class(r734,person)	+class(r734,student)	-class(r734,course)	-class(r734,department)	-class(r734,faculty)	-class(r734,researchproject)	-class(r734,staff)
class(r735,Y)	+class(r735,person)	+class(r735,student)	-class(r735,course)	-class(r735,department)	-class(r735,faculty)	-class(r735,researchproject)	-class(r735,staff)
class(r736,Y)	+class(r736,person)	+class(r736,student)	-class(r736,course)	-class(r736,department)	-class(r736,faculty)	-class(r736,researchproject)	-class(r736,staff)
class(r737,Y)	+class(r737,person)	+class(r737,student)	-class(r737,course)	-class(r737,department)	-class(r737,faculty)	-class(r737,researchproject)	-class(r737,staff)
class(r738,Y)	+class(r738,department)	+class(r738,person)	+class(r738,student)	-class(r738,course)	-class(r738,faculty)	-class(r738,researchproject)	-class(r738,staff)
class(r739,Y)	+class(r739,person)	+class(r739,student)	-class(r739,course)	-class(r739,department)	-class(r739,faculty)	-class(r739,researchproject)	-class(r739,staff)
class(r740,Y)	+class(r740,person)	+class(r740,student)	-class(r740,course)	-class(r740,department)	-class(r740,faculty)	-class(r740,researchproject)	-class(r740,staff)
class(r742,Y)	+class(r742,researchproject)	-class(r742,course)	-class(r742,department)	-class(r742,faculty)	-class(r742,person)	-class(r742,staff)	-class(r742,student)
class(r741,Y)	+class(r741,person)	-class(r741,course)	-class(r741,department)	-class(r741,faculty)	-class(r741,researchproject)	-class(r741,staff)	-class(r741,student)
class(r743,Y)	+class(r743,researchproject)	-class(r743,course)	-class(r743,department)	-class(r743,faculty)	-class(r743,person)	-class(r743,staff)	-class(r743,student)
class(r741,Y)	+class(r741,student)	-class(r741,course)	-class(r741,department)	-class(r741,faculty)	-class(r741,person)	-class(r741,researchproject)	-class(r741,staff)
class(r744,Y)	+class(r744,person)	+class(r744,student)	-class(r744,course)	-class(r744,department)	-class(r744,faculty)	-class(r744,researchproject)	-class(r744,staff)
class(r745,Y)	+class(r745,faculty)	+class(r745,person)	-class(r745,course)	-class(r745,department)	-class(r745,researchproject)	-class(r745,staff)	-class(r745,student)
class(r746,Y)	+class(r746,faculty)	+class(r746,person)	-class(r746,course)	-class(r746,department)	-class(r746,researchproject)	-class(r746,staff)	-class(r746,student)
class(r747,Y)	+class(r747,person)	+class(r747,student)	-class(r747,course)	-class(r747,department)	-class(r747,faculty)	-class(r747,researchproject)	-class(r747,staff)
class(r748,Y)	+class(r748,person)	+class(r748,student)	-class(r748,course)	-class(r748,department)	-class(r748,faculty)	-class(r748,researchproject)	-class(r748,staff)
class(r749,Y)	+class(r749,person)	+class(r749,student)	-class(r749,course)	-class(r749,department)	-class(r749,faculty)	-class(r749,researchproject)	-class(r749,staff)
class(r750,Y)	+class(r750,person)	+class(r750,student)	-class(r750,course)	-class(r750,department)	-class(r750,faculty)	-class(r750,researchproject)	-class(r750,staff)
class(r751,Y)	+class(r751,person)	+class(r751,student)	-class(r751,course)	-class(r751,department)	-class(r751,faculty)	-class(r751,researchproject)	-class(r751,staff)
class(r752,Y)	+class(r752,person)	+class(r752,student)	-class(r752,course)	-class(r752,department)	-class(r752,faculty)	-class(r752,researchproject)	-class(r752,staff)
class(r753,Y)	+class(r753,person)	+class(r753,student)	-class(r753,course)	-class(r753,department)	-class(r753,faculty)	-class(r753,researchproject)	-class(r753,staff)
class(r754,Y)	+class(r754,faculty)	+class(r754,person)	-class(r754,course)	-class(r754,department)	-class(r754,researchproject)	-class(r754,staff)	-class(r754,student)
class(r755,Y)	+class(r755,person)	+class(r755,student)	-class(r755,course)	-class(r755,department)	-class(r755,faculty)	-class(r755,researchproject)	-class(r755,staff)
class(r756,Y)	+class(r756,person)	+class(r756,student)	-class(r756,course)	-class(r756,department)	-class(r756,faculty)	-class(r756,researchproject)	-class(r756,staff)
class(r757,Y)	+class(r757,person)	+class(r757,student)	-class(r757,course)	-class(r757,department)	-class(r757,faculty)	-class(r757,researchproject)	-class(r757,staff)
class(r758,Y)	+class(r758,person)	+class(r758,student)	-class(r758,course)	-class(r758,department)	-class(r758,faculty)	-class(r758,researchproject)	-class(r758,staff)
class(r759,Y)	+class(r759,person)	+class(r759,student)	-class(r759,course)	-class(r759,department)	-class(r759,faculty)	-class(r759,researchproject)	-class(r759,staff)
class(r760,Y)	+class(r760,person)	+class(r760,student)	-class(r760,course)	-class(r760,department)	-class(r760,faculty)	-class(r760,researchproject)	-class(r760,staff)
class(r761,Y)	+class(r761,person)	+class(r761,student)	-class(r761,course)	-class(r761,department)	-class(r761,faculty)	-class(r761,researchproject)	-class(r761,staff)
class(r762,Y)	+class(r762,person)	+class(r762,student)	-class(r762,course)	-class(r762,department)	-class(r762,faculty)	-class(r762,researchproject)	-class(r762,staff)
class(r763,Y)	+class(r763,person)	+class(r763,student)	-class(r763,course)	-class(r763,department)	-class(r763,faculty)	-class(r763,researchproject)	-class(r763,staff)
class(r764,Y)	+class(r764,person)	+class(r764,student)	-class(r764,course)	-class(r764,department)	-class(r764,faculty)	-class(r764,researchproject)	-class(r764,staff)
class(r765,Y)	+class(r765,faculty)	+class(r765,person)	-class(r765,course)	-class(r765,department)	-class(r765,researchproject)	-class(r765,staff)	-class(r765,student)
class(r766,Y)	+class(r766,person)	+class(r766,student)	-class(r766,course)	-class(r766,department)	-class(r766,faculty)	-class(r766,researchproject)	-class(r766,staff)
class(r767,Y)	+class(r767,person)	+class(r767,student)	-class(r767,course)	-class(r767,department)	-class(r767,faculty)	-class(r767,researchproject)	-class(r767,staff)
class(r768,Y)	+class(r768,person)	+class(r768,student)	-class(r768,course)	-class(r768,department)	-class(r768,faculty)	-class(r768,researchproject)	-class(r768,staff)
class(r769,Y)	+class(r769,person)	+class(r769,student)	-class(r769,course)	-class(r769,department)	-class(r769,faculty)	-class(r769,researchproject)	-class(r769,staff)
class(r770,Y)	+class(r770,person)	+class(r770,student)	-class(r770,course)	-class(r770,department)	-class(r770,faculty)	-class(r770,researchproject)	-class(r770,staff)
class(r771,Y)	+class(r771,person)	+class(r771,student)	-class(r771,course)	-class(r771,department)	-class(r771,faculty)	-class(r771,researchproject)	-class(r771,staff)
class(r772,Y)	+class(r772,person)	+class(r772,student)	-class(r772,course)	-class(r772,department)	-class(r772,faculty)	-class(r772,researchproject)	-class(r772,staff)
class(r773,Y)	+class(r773,person)	+class(r773,student)	-class(r773,course)	-class(r773,department)	-class(r773,faculty)	-class(r773,researchproject)	-class(r773,staff)
class(r774,Y)	+class(r774,person)	+class(r774,student)	-class(r774,course)	-class(r774,department)	-class(r774,faculty)	-class(r774,researchproject)	-class(r774,staff)
class(r775,Y)	+class(r775,person)	+class(r775,student)	-class(r775,course)	-class(r775,department)	-class(r775,faculty)	-class(r775,researchproject)	-class(r775,staff)
class(r776,Y)	+class(r776,faculty)	+class(r776,person)	-class(r776,course)	-class(r776,department)	-class(r776,researchproject)	-class(r776,staff)	-class(r776,student)
class(r777,Y)	+class(r777,person)	+class(r777,student)	-class(r777,course)	-class(r777,department)	-class(r777,faculty)	-class(r777,researchproject)	-class(r777,staff)
class(r778,Y)	+class(r778,person)	+class(r778,staff)	-class(r778,course)	-class(r778,department)	-class(r778,faculty)	-class(r778,researchproject)	-class(r778,student)
class(r779,Y)	+class(r779,person)	+class(r779,student)	-class(r779,course)	-class(r779,department)	-class(r779,faculty)	-class(r779,researchproject)	-class(r779,staff)
class(r780,Y)	+class(r780,person)	+class(r780,student)	-class(r780,course)	-class(r780,department)	-class(r780,faculty)	-class(r780,researchproject)	-class(r780,staff)
class(r781,Y)	+class(r781,person)	+class(r781,student)	-class(r781,course)	-class(r781,department)	-class(r781,faculty)	-class(r781,researchproject)	-class(r781,staff)
class(r782,Y)	+class(r782,person)	+class(r782,student)	-class(r782,course)	-class(r782,department)	-class(r782,faculty)	-class(r782,researchproject)	-class(r782,staff)
class(r783,Y)	+class(r783,person)	+class(r783,student)	-class(r783,course)	-class(r783,department)	-class(r783,faculty)	-class(r783,researchproject)	-class(r783,staff)
class(r784,Y)	+class(r784,department)	-class(r784,course)	-class(r784,faculty)	-class(r784,person)	-class(r784,researchproject)	-class(r784,staff)	-class(r784,student)
class(r785,Y)	+class(r785,department)	-class(r785,course)	-class(r785,faculty)	-class(r785,person)	-class(r785,researchproject)	-class(r785,staff)	-class(r785,student)
class(r786,Y)	+class(r786,faculty)	+class(r786,person)	-class(r786,course)	-class(r786,department)	-class(r786,researchproject)	-class(r786,staff)	-class(r786,student)
class(r787,Y)	+class(r787,faculty)	+class(r787,person)	-class(r787,course)	-class(r787,department)	-class(r787,researchproject)	-class(r787,staff)	-class(r787,student)
class(r788,Y)	+class(r788,faculty)	+class(r788,person)	-class(r788,course)	-class(r788,department)	-class(r788,researchproject)	-class(r788,staff)	-class(r788,student)
class(r789,Y)	+class(r789,faculty)	+class(r789,person)	-class(r789,course)	-class(r789,department)	-class(r789,researchproject)	-class(r789,staff)	-class(r789,student)
class(r790,Y)	+class(r790,faculty)	+class(r790,person)	-class(r790,course)	-class(r790,department)	-class(r790,researchproject)	-class(r790,staff)	-class(r790,student)
class(r791,Y)	+class(r791,faculty)	+class(r791,person)	-class(r791,course)	-class(r791,department)	-class(r791,researchproject)	-class(r791,staff)	-class(r791,student)
class(r792,Y)	+class(r792,faculty)	+class(r792,person)	-class(r792,course)	-class(r792,department)	-class(r792,researchproject)	-class(r792,staff)	-class(r792,student)
class(r793,Y)	+class(r793,faculty)	+class(r793,person)	-class(r793,course)	-class(r793,department)	-class(r793,researchproject)	-class(r793,staff)	-class(r793,student)
class(r794,Y)	+class(r794,faculty)	+class(r794,person)	-class(r794,course)	-class(r794,department)	-class(r794,researchproject)	-class(r794,staff)	-class(r794,student)
class(r795,Y)	+class(r795,faculty)	+class(r795,person)	-class(r795,course)	-class(r795,department)	-class(r795,researchproject)	-class(r795,staff)	-class(r795,student)
class(r796,Y)	+class(r796,faculty)	+class(r796,person)	-class(r796,course)	-class(r796,department)	-class(r796,researchproject)	-class(r796,staff)	-class(r796,student)
class(r797,Y)	+class(r797,faculty)	+class(r797,person)	-class(r797,course)	-class(r797,department)	-class(r797,researchproject)	-class(r797,staff)	-class(r797,student)
class(r798,Y)	+class(r798,faculty)	+class(r798,person)	-class(r798,course)	-class(r798,department)	-class(r798,researchproject)	-class(r798,staff)	-class(r798,student)
class(r799,Y)	+class(r799,department)	-class(r799,course)	-class(r799,faculty)	-class(r799,person)	-class(r799,researchproject)	-class(r799,staff)	-class(r799,student)
class(r800,Y)	+class(r800,researchproject)	-class(r800,course)	-class(r800,department)	-class(r800,faculty)	-class(r800,person)	-class(r800,staff)	-class(r800,student)
class(r801,Y)	+class(r801,researchproject)	-class(r801,course)	-class(r801,department)	-class(r801,faculty)	-class(r801,person)	-class(r801,staff)	-class(r801,student)
class(r802,Y)	+class(r802,researchproject)	-class(r802,course)	-class(r802,department)	-class(r802,faculty)	-class(r802,person)	-class(r802,staff)	-class(r802,student)
class(r803,Y)	+class(r803,course)	-class(r803,department)	-class(r803,faculty)	-class(r803,person)	-class(r803,researchproject)	-class(r803,staff)	-class(r803,student)
class(r804,Y)	+class(r804,researchproject)	-class(r804,course)	-class(r804,department)	-class(r804,faculty)	-class(r804,person)	-class(r804,staff)	-class(r804,student)
class(r805,Y)	+class(r805,department)	+class(r805,researchproject)	-class(r805,course)	-class(r805,faculty)	-class(r805,person)	-class(r805,staff)	-class(r805,student)
class(r806,Y)	+class(r806,researchproject)	-class(r806,course)	-class(r806,department)	-class(r806,faculty)	-class(r806,person)	-class(r806,staff)	-class(r806,student)
class(r807,Y)	+class(r807,researchproject)	-class(r807,course)	-class(r807,department)	-class(r807,faculty)	-class(r807,person)	-class(r807,staff)	-class(r807,student)
class(r808,Y)	+class(r808,researchproject)	-class(r808,course)	-class(r808,department)	-class(r808,faculty)	-class(r808,person)	-class(r808,staff)	-class(r808,student)
class(r809,Y)	+class(r809,researchproject)	-class(r809,course)	-class(r809,department)	-class(r809,faculty)	-class(r809,person)	-class(r809,staff)	-class(r809,student)
class(r810,Y)	+class(r810,researchproject)	-class(r810,course)	-class(r810,department)	-class(r810,faculty)	-class(r810,person)	-class(r810,staff)	-class(r810,student)
class(r811,Y)	+class(r811,researchproject)	-class(r811,course)	-class(r811,department)	-class(r811,faculty)	-class(r811,person)	-class(r811,staff)	-class(r811,student)
class(r812,Y)	+class(r812,researchproject)	-class(r812,course)	-class(r812,department)	-class(r812,faculty)	-class(r812,person)	-class(r812,staff)	-class(r812,student)
class(r813,Y)	+class(r813,researchproject)	-class(r813,course)	-class(r813,department)	-class(r813,faculty)	-class(r813,person)	-class(r813,staff)	-class(r813,student)
class(r814,Y)	+class(r814,researchproject)	-class(r814,course)	-class(r814,department)	-class(r814,faculty)	-class(r814,person)	-class(r814,staff)	-class(r814,student)
class(r815,Y)	+class(r815,researchproject)	-class(r815,course)	-class(r815,department)	-class(r815,faculty)	-class(r815,person)	-class(r815,staff)	-class(r815,student)
class(r816,Y)	+class(r816,researchproject)	-class(r816,course)	-class(r816,department)	-class(r816,faculty)	-class(r816,person)	-class(r816,staff)	-class(r816,student)
class(r1136,Y)	+class(r1136,department)	-class(r1136,course)	-class(r1136,faculty)	-class(r1136,person)	-class(r1136,researchproject)	-class(r1136,staff)	-class(r1136,student)
class(r1137,Y)	+class(r1137,department)	-class(r1137,course)	-class(r1137,faculty)	-class(r1137,person)	-class(r1137,researchproject)	-class(r1137,staff)	-class(r1137,student)
class(r1138,Y)	+class(r1138,department)	-class(r1138,course)	-class(r1138,faculty)	-class(r1138,person)	-class(r1138,researchproject)	-class(r1138,staff)	-class(r1138,student)
class(r1141,Y)	+class(r1141,department)	-class(r1141,course)	-class(r1141,faculty)	-class(r1141,person)	-class(r1141,researchproject)	-class(r1141,staff)	-class(r1141,student)
class(r1142,Y)	+class(r1142,department)	-class(r1142,course)	-class(r1142,faculty)	-class(r1142,person)	-class(r1142,researchproject)	-class(r1142,staff)	-class(r1142,student)
class(r1143,Y)	+class(r1143,department)	-class(r1143,course)	-class(r1143,faculty)	-class(r1143,person)	-class(r1143,researchproject)	-class(r1143,staff)	-class(r1143,student)
class(r1144,Y)	+class(r1144,department)	-class(r1144,course)	-class(r1144,faculty)	-class(r1144,person)	-class(r1144,researchproject)	-class(r1144,staff)	-class(r1144,student)
class(r1167,Y)	+class(r1167,department)	-class(r1167,course)	-class(r1167,faculty)	-class(r1167,person)	-class(r1167,researchproject)	-class(r1167,staff)	-class(r1167,student)
class(r1168,Y)	+class(r1168,department)	-class(r1168,course)	-class(r1168,faculty)	-class(r1168,person)	-class(r1168,researchproject)	-class(r1168,staff)	-class(r1168,student)
class(r1169,Y)	+class(r1169,department)	-class(r1169,course)	-class(r1169,faculty)	-class(r1169,person)	-class(r1169,researchproject)	-class(r1169,staff)	-class(r1169,student)
class(r1170,Y)	+class(r1170,department)	-class(r1170,course)	-class(r1170,faculty)	-class(r1170,person)	-class(r1170,researchproject)	-class(r1170,staff)	-class(r1170,student)
class(r1171,Y)	+class(r1171,department)	-class(r1171,course)	-class(r1171,faculty)	-class(r1171,person)	-class(r1171,researchproject)	-class(r1171,staff)	-class(r1171,student)
class(r1172,Y)	+class(r1172,department)	-class(r1172,course)	-class(r1172,faculty)	-class(r1172,person)	-class(r1172,researchproject)	-class(r1172,staff)	-class(r1172,student)
class(r1173,Y)	+class(r1173,department)	-class(r1173,course)	-class(r1173,faculty)	-class(r1173,person)	-class(r1173,researchproject)	-class(r1173,staff)	-class(r1173,student)
class(r1174,Y)	+class(r1174,department)	-class(r1174,course)	-class(r1174,faculty)	-class(r1174,person)	-class(r1174,researchproject)	-class(r1174,staff)	-class(r1174,student)
class(r1175,Y)	+class(r1175,department)	-class(r1175,course)	-class(r1175,faculty)	-class(r1175,person)	-class(r1175,researchproject)	-class(r1175,staff)	-class(r1175,student)
class(r1176,Y)	+class(r1176,department)	-class(r1176,course)	-class(r1176,faculty)	-class(r1176,person)	-class(r1176,researchproject)	-class(r1176,staff)	-class(r1176,student)
class(r1177,Y)	+class(r1177,department)	-class(r1177,course)	-class(r1177,faculty)	-class(r1177,person)	-class(r1177,researchproject)	-class(r1177,staff)	-class(r1177,student)
class(r1178,Y)	+class(r1178,department)	-class(r1178,course)	-class(r1178,faculty)	-class(r1178,person)	-class(r1178,researchproject)	-class(r1178,staff)	-class(r1178,student)
class(r1179,Y)	+class(r1179,department)	-class(r1179,course)	-class(r1179,faculty)	-class(r1179,person)	-class(r1179,researchproject)	-class(r1179,staff)	-class(r1179,student)
class(r1180,Y)	+class(r1180,department)	-class(r1180,course)	-class(r1180,faculty)	-class(r1180,person)	-class(r1180,researchproject)	-class(r1180,staff)	-class(r1180,student)
class(r1183,Y)	+class(r1183,department)	-class(r1183,course)	-class(r1183,faculty)	-class(r1183,person)	-class(r1183,researchproject)	-class(r1183,staff)	-class(r1183,student)
class(r1188,Y)	+class(r1188,department)	-class(r1188,course)	-class(r1188,faculty)	-class(r1188,person)	-class(r1188,researchproject)	-class(r1188,staff)	-class(r1188,student)
class(r1189,Y)	+class(r1189,researchproject)	-class(r1189,course)	-class(r1189,department)	-class(r1189,faculty)	-class(r1189,person)	-class(r1189,staff)	-class(r1189,student)
class(r1190,Y)	+class(r1190,department)	-class(r1190,course)	-class(r1190,faculty)	-class(r1190,person)	-class(r1190,researchproject)	-class(r1190,staff)	-class(r1190,student)
class(r1191,Y)	+class(r1191,department)	-class(r1191,course)	-class(r1191,faculty)	-class(r1191,person)	-class(r1191,researchproject)	-class(r1191,staff)	-class(r1191,student)
class(r1192,Y)	+class(r1192,person)	+class(r1192,staff)	-class(r1192,course)	-class(r1192,department)	-class(r1192,faculty)	-class(r1192,researchproject)	-class(r1192,student)
class(r1193,Y)	+class(r1193,person)	+class(r1193,staff)	-class(r1193,course)	-class(r1193,department)	-class(r1193,faculty)	-class(r1193,researchproject)	-class(r1193,student)
class(r1194,Y)	+class(r1194,department)	-class(r1194,course)	-class(r1194,faculty)	-class(r1194,person)	-class(r1194,researchproject)	-class(r1194,staff)	-class(r1194,student)
class(r1195,Y)	+class(r1195,course)	-class(r1195,department)	-class(r1195,faculty)	-class(r1195,person)	-class(r1195,researchproject)	-class(r1195,staff)	-class(r1195,student)
class(r1196,Y)	+class(r1196,course)	-class(r1196,department)	-class(r1196,faculty)	-class(r1196,person)	-class(r1196,researchproject)	-class(r1196,staff)	-class(r1196,student)
class(r1197,Y)	+class(r1197,course)	-class(r1197,department)	-class(r1197,faculty)	-class(r1197,person)	-class(r1197,researchproject)	-class(r1197,staff)	-class(r1197,student)
class(r1198,Y)	+class(r1198,department)	-class(r1198,course)	-class(r1198,faculty)	-class(r1198,person)	-class(r1198,researchproject)	-class(r1198,staff)	-class(r1198,student)
class(r1200,Y)	+class(r1200,department)	-class(r1200,course)	-class(r1200,faculty)	-class(r1200,person)	-class(r1200,researchproject)	-class(r1200,staff)	-class(r1200,student)
class(r1199,Y)	+class(r1199,department)	-class(r1199,course)	-class(r1199,faculty)	-class(r1199,person)	-class(r1199,researchproject)	-class(r1199,staff)	-class(r1199,student)
class(r1201,Y)	+class(r1201,department)	-class(r1201,course)	-class(r1201,faculty)	-class(r1201,person)	-class(r1201,researchproject)	-class(r1201,staff)	-class(r1201,student)
class(r1202,Y)	+class(r1202,department)	-class(r1202,course)	-class(r1202,faculty)	-class(r1202,person)	-class(r1202,researchproject)	-class(r1202,staff)	-class(r1202,student)
class(r1203,Y)	+class(r1203,department)	-class(r1203,course)	-class(r1203,faculty)	-class(r1203,person)	-class(r1203,researchproject)	-class(r1203,staff)	-class(r1203,student)
class(r1205,Y)	+class(r1205,department)	-class(r1205,course)	-class(r1205,faculty)	-class(r1205,person)	-class(r1205,researchproject)	-class(r1205,staff)	-class(r1205,student)
